,StockCode,sold_times,customer_count,return_rate,quantity_real,sales_total,unit_price,cluster
2125,23339,56,42,0.0,142,295.36,2.08,2
2126,23340,117,108,0.0,2402,3963.2999999999997,1.65,2
2127,23341,91,73,0.0,254,2159.0,8.5,2
2128,23342,151,105,0.2801120448179272,356,3026.0,8.5,2
2129,23343,362,271,5.987488829311886,4208,8752.64,2.08,0
2130,23344,533,374,3.175803402646503,7683,15980.640000000001,2.08,1
2131,23345,126,96,0.3014642549526271,2315,2893.75,1.25,2
2132,23346,131,103,0.23847376788553257,2510,3137.5,1.25,2
2133,23347,68,51,4.2446941323345815,767,958.75,1.25,2
2134,23348,124,95,2.9585798816568047,656,1364.48,2.08,2
2135,23349,224,197,0.45163718479488146,2645,3306.25,1.25,0
2136,23350,227,195,0.5044136191677175,2367,2958.75,1.25,0
2137,23351,246,221,2.8955532574974145,2817,3521.25,1.25,0
2138,23352,144,134,0.0,1488,1860.0,1.25,0
2139,23353,238,211,0.33783783783783783,3540,2938.2,0.83,0
2140,23354,253,223,1.4911463187325256,3171,2631.93,0.83,0
2141,23355,649,455,0.9907120743034057,4797,23745.15,4.95,1
2142,23356,422,304,0.4122766834631242,2174,12935.300000000001,5.95,0
2143,23357,75,68,0.0,360,1782.0,4.95,2
2144,23358,57,54,0.4878048780487805,408,1530.0,3.75,2
2145,23359,71,69,0.0,950,1852.5,1.95,2
2146,23360,104,91,0.0,1136,2215.2,1.9499999999999997,2
2147,23365,122,101,0.0,1469,954.85,0.65,2
2148,23366,133,110,0.0,1716,1115.4,0.65,2
2149,23367,211,167,0.6366892160764027,2497,1623.05,0.65,0
2150,23368,174,132,0.29542097488921715,2025,1316.25,0.65,0
2151,23369,89,74,0.0,814,1017.5,1.25,2
2152,23370,100,83,0.07886435331230283,1267,1583.75,1.25,2
2153,23371,121,93,0.0,1429,1786.25,1.25,2
2154,23372,99,74,1.2718600953895072,1242,1552.5,1.25,2
2155,23373,84,82,0.0,1529,1253.78,0.82,2
2156,23374,110,99,0.0,2131,1747.4199999999998,0.82,2
2157,23375,84,81,0.0779423226812159,1282,1051.24,0.8200000000000001,2
2158,23376,105,95,0.9799918334013884,2425,945.75,0.39,2
2159,23377,79,68,0.6745362563237773,1178,459.42,0.39,2
2160,23378,139,119,0.0,3243,1264.77,0.39,0
2161,23379,49,48,0.0,1161,452.79,0.39,2
2162,23380,90,82,1.7777777777777777,1989,775.71,0.39,2
2163,23381,59,55,0.0,1400,546.0,0.39,2
2164,23382,148,128,0.21398002853067047,1399,5246.25,3.75,0
2165,23388,126,107,0.0,758,3145.7000000000003,4.15,2
2166,23389,190,146,0.2,998,4141.700000000001,4.15,0
2167,23390,137,110,0.1564945226917058,638,2647.7000000000003,4.15,2
2168,23391,65,55,0.0,339,1406.8500000000001,4.15,2
2169,23392,73,64,0.0,558,1160.64,2.08,2
2170,23393,192,157,2.8727770177838576,710,2662.5,3.75,0
2171,23394,113,83,0.0,376,1410.0,3.75,2
2172,23395,165,134,1.10062893081761,629,2358.75,3.75,0
2173,23396,160,128,0.6896551724137931,576,2160.0,3.75,0
2174,23397,176,139,1.3824884792626728,428,4258.599999999999,9.95,0
2175,23398,56,47,0.1937984496124031,515,437.75,0.85,2
2176,23399,177,141,0.0,1796,1526.6,0.85,0
2177,23400,94,74,0.44943820224719105,443,2768.75,6.25,2
2178,23401,66,58,1.0135135135135136,293,1831.25,6.25,2
2179,23402,53,46,0.0,269,1008.75,3.75,2
2180,23403,105,78,0.3527336860670194,565,2118.75,3.75,2
2181,23404,125,100,3.6616161616161618,763,3776.85,4.95,2
2182,23405,55,51,0.45662100456621,218,1079.1000000000001,4.950000000000001,2
2183,23406,86,60,0.7109004739336493,419,2618.75,6.25,2
2184,23407,108,94,1.7391304347826086,226,2248.7,9.95,2
2185,23408,56,51,2.6936026936026933,289,601.12,2.08,2
2186,23409,39,37,3.571428571428571,189,708.75,3.75,2
2188,23411,46,41,0.0,211,1044.45,4.95,2
2189,23412,72,64,0.5698005698005698,349,2617.5,7.5,2
2190,23413,40,31,8.571428571428571,128,633.6,4.95,2
2191,23414,62,58,2.877697841726619,135,1343.25,9.95,2
2192,23415,35,34,0.0,221,364.65,1.65,2
2195,23418,53,50,0.0,502,1044.16,2.08,2
2196,23419,57,53,0.2380952380952381,419,871.52,2.08,2
2197,23420,27,25,0.0,158,328.64,2.08,2
2198,23421,25,23,0.0,151,314.08,2.08,2
2199,23422,30,29,0.0,194,403.52000000000004,2.08,2
2200,23423,49,45,2.564102564102564,190,712.5,3.75,2
2201,23424,99,85,0.2570694087403599,388,1920.6000000000001,4.95,2
2202,23425,26,26,2.73972602739726,142,353.58000000000004,2.49,2
2203,23426,163,121,0.5132591958939264,1163,3361.07,2.89,0
2204,23427,105,86,0.8928571428571428,222,2775.0,12.5,2
2208,23431,68,62,1.1307420494699647,1399,1007.28,0.72,2
2209,23432,66,61,0.0,1224,1015.92,0.83,2
2210,23433,79,73,3.9595619208087616,1140,946.1999999999999,0.83,2
2211,23434,125,120,0.589622641509434,1686,3506.88,2.08,2
2212,23435,40,37,0.0,643,1337.44,2.08,2
2213,23436,88,87,0.7940709370037057,1874,2342.5,1.25,2
2214,23437,105,103,0.1078167115902965,1853,2316.25,1.25,2
2215,23438,89,81,0.0,1703,2128.75,1.25,2
2216,23439,331,247,0.0,3259,6843.900000000001,2.1,0
2221,23445,89,77,0.8041817450743868,2467,2047.61,0.83,2
2226,23451,39,33,0.0,231,450.45,1.95,2
2227,23452,70,62,0.0,451,879.4499999999999,1.95,2
2228,23453,42,36,0.0,282,549.9,1.95,2
2229,23454,40,35,1.4184397163120568,139,576.85,4.15,2
2230,23455,30,27,0.0,185,534.65,2.8899999999999997,2
2231,23456,33,31,0.0,151,626.6500000000001,4.15,2
2236,23461,80,69,0.0,191,792.6500000000001,4.15,2
2244,23469,61,59,0.641025641025641,310,1286.5,4.15,2
2245,23470,71,66,5.164319248826291,202,1262.5,6.25,2
2248,23473,38,37,0.0,593,426.96,0.72,2
2249,23474,24,23,0.0,247,205.01,0.83,2
2250,23475,23,23,0.0,242,200.85999999999999,0.83,2
2251,23476,18,18,0.0,198,247.5,1.25,2
2253,23478,9,8,0.0,266,332.5,1.25,2
2254,23479,37,33,0.0,103,808.55,7.85,2
2255,23480,150,128,0.33333333333333337,1495,4918.55,3.29,0
2256,23481,24,19,0.0,193,241.25,1.25,2
2257,23482,30,28,0.0,377,622.05,1.65,2
2258,23483,59,50,0.9191176470588236,1078,1347.5,1.25,2
2259,23484,25,24,0.0,166,479.74,2.89,2
2260,23485,72,65,5.64516129032258,234,5850.0,25.0,2
2263,23489,126,113,0.0,726,2098.14,2.8899999999999997,2
2264,23490,85,77,0.6109979633401221,488,1830.0,3.75,2
2265,23491,68,59,0.5076142131979695,196,1617.0,8.25,2
2267,23493,313,263,0.06395906619763352,3125,6093.75,1.95,0
2268,23494,151,130,4.088586030664395,563,3349.85,5.95,0
2269,23495,18,16,0.0,152,190.0,1.25,2
2271,23497,132,119,0.8032128514056224,1482,2148.9,1.45,2
2272,23498,44,41,0.0,506,733.6999999999999,1.45,2
2273,23499,79,70,0.0,1033,433.85999999999996,0.42,2
2274,23500,71,65,0.0,1334,1387.3600000000001,1.04,2
2275,23501,69,65,0.0,1299,1350.96,1.04,2
2276,23502,81,74,0.0,655,818.75,1.25,2
2277,23503,300,262,0.062169723344731115,3215,4018.75,1.25,0
2278,23504,177,150,0.0,1559,1948.75,1.25,0
2279,23505,92,86,0.0,977,1221.25,1.25,2
2280,23506,122,107,0.0,2577,1082.34,0.42,2
2281,23507,100,86,0.0,2793,1173.06,0.42,2
2282,23508,107,91,0.08274720728175423,2415,1014.3,0.42,2
2283,23509,51,48,0.0,1029,432.18,0.42,2
2284,23510,95,87,0.0,2279,957.18,0.42,2
2285,23511,82,79,0.9823182711198428,504,1048.32,2.08,2
2286,23512,44,42,0.0,473,983.84,2.08,2
2287,23513,59,57,1.098901098901099,540,1123.2,2.08,2
2288,23514,59,55,1.348314606741573,439,913.12,2.08,2
2289,23515,57,55,0.0,540,1123.2,2.08,2
2290,23516,39,36,0.0,278,1042.5,3.75,2
2291,23517,49,48,0.0,305,881.45,2.89,2
2292,23518,40,39,1.7094017094017095,345,997.0500000000001,2.89,2
2293,23519,19,18,0.0,219,821.25,3.75,2
2294,23520,28,28,0.0,158,592.5,3.75,2
2295,23521,21,20,0.0,387,433.44000000000005,1.12,2
2296,23522,19,18,0.0,328,534.64,1.63,2
2297,23523,34,32,0.0,343,912.38,2.66,2
2298,23524,43,38,0.0,438,1642.5,3.75,2
2299,23525,38,35,0.0,546,1796.34,3.29,2
2300,23526,83,74,1.6415868673050615,719,2789.72,3.88,2
2301,23527,38,36,0.0,400,1500.0,3.75,2
2302,23528,33,30,0.0,459,1220.94,2.66,2
2303,23529,29,26,0.0,623,2336.25,3.75,2
2304,23530,66,58,0.0,814,2914.12,3.58,2
2305,23531,87,71,0.0,810,3863.7,4.77,2
2306,23532,23,22,0.0,192,796.8000000000001,4.15,2
2307,23533,25,21,0.0,190,737.1999999999999,3.8799999999999994,2
2308,23534,182,151,0.0,1144,6806.8,5.95,0
2309,23535,140,122,0.1111111111111111,899,5349.05,5.95,0
2310,23536,66,61,0.0,587,3492.65,5.95,2
2312,23538,26,24,0.0,324,1159.92,3.58,2
2313,23539,33,31,0.0,231,896.28,3.88,2
2314,23540,9,8,0.0,145,906.25,6.25,2
2315,23541,120,97,0.24125452352231602,827,6822.75,8.25,2
2316,23542,67,55,1.1396011396011396,347,2314.49,6.669999999999999,2
2317,23543,86,74,0.0,503,3747.35,7.45,2
2318,23544,16,15,0.0,159,1311.75,8.25,2
2319,23545,79,72,0.0,2300,966.0,0.42,2
2320,23546,114,101,0.0,3075,1291.5,0.42,2
2321,23547,57,52,0.0,1450,609.0,0.42,2
2322,23548,41,40,0.0,1025,430.5,0.42,2
2323,23549,50,45,0.0,1275,535.5,0.42,2
2324,23550,62,59,0.0,1825,766.5,0.42,2
2325,23551,92,85,0.0,1512,589.6800000000001,0.39000000000000007,2
2326,23552,45,42,0.0,585,1216.8,2.08,2
2327,23553,56,48,0.0,419,5237.5,12.5,2
2328,23554,51,47,0.0,412,4511.4,10.95,2
2329,23555,45,42,0.0,410,5125.0,12.5,2
2330,23556,47,43,0.2358490566037736,423,4631.849999999999,10.95,2
2331,23557,27,25,0.0,343,4287.5,12.5,2
2332,23558,42,40,0.0,402,4401.9,10.95,2
2333,23559,69,64,0.0,500,1040.0,2.08,2
2337,23564,40,38,0.0,569,711.25,1.25,2
2338,23565,29,27,1.5432098765432098,319,398.75,1.25,2
2339,23566,43,42,0.6430868167202572,618,772.5,1.25,2
2340,23567,17,14,0.5434782608695652,183,228.75,1.25,2
2341,23568,27,24,0.0,436,545.0,1.25,2
2342,23569,143,123,0.29806259314456035,669,3311.55,4.95,0
2343,23570,199,171,0.0,1478,1847.5,1.25,0
2344,23571,194,172,0.0,1808,2983.2,1.65,0
2351,23581,265,213,2.765726681127983,3586,6418.9400000000005,1.79,0
2352,23582,202,171,4.301533219761499,2247,4673.76,2.08,0
2353,23583,258,208,0.0,2938,4847.7,1.65,0
2354,23597,20,20,5.607476635514018,101,297.95000000000005,2.9500000000000006,2
2355,23598,30,29,0.0,210,619.5,2.95,2
2357,23660,28,28,4.577464788732395,271,447.15,1.65,2
2358,23661,22,21,6.598984771573605,184,303.59999999999997,1.65,2
2360,23681,97,89,0.0,1246,2055.9,1.6500000000000001,2
2361,23691,26,24,0.0,875,367.5,0.42,2
2363,23694,16,15,0.0,252,105.83999999999999,0.42,2
2364,23695,30,29,0.0,463,194.45999999999998,0.41999999999999993,2
2365,23697,19,18,0.0,342,143.64,0.42,2
2367,35001,27,23,0.4524886877828055,220,745.8000000000001,3.39,2
2368,35004,98,54,7.083333333333333,892,4861.400000000001,5.45,2
2369,35095,70,39,0.0,1549,650.5799999999999,0.41999999999999993,2
2375,35471,138,110,0.12578616352201258,1588,1985.0,1.25,2
2378,35598,49,37,0.08496176720475786,1176,764.4,0.65,2
2379,35599,39,28,0.0,282,2394.18,8.49,2
2380,35607,8,8,0.0,120,22.8,0.19,2
2382,35637,31,24,0.0,194,1154.3,5.95,2
2385,35646,46,32,0.0,513,2180.25,4.25,2
2387,35648,61,38,3.0902348578491967,784,2312.8,2.95,2
2390,35651,34,29,3.6363636363636362,318,524.6999999999999,1.6499999999999997,2
2392,35809,44,40,0.0,396,831.6,2.1,2
2393,35810,74,62,1.7356475300400533,736,1545.6000000000001,2.1,2
2394,35815,5,5,0.0,162,340.2,2.1,2
2397,35818,19,16,0.0,290,110.2,0.38,2
2398,35819,32,22,0.0,361,137.18,0.38,2
2402,35911,29,25,0.0,222,466.20000000000005,2.1,2
2403,35912,18,15,0.0,249,311.25,1.25,2
2405,35914,18,16,0.0,135,283.5,2.1,2
2406,35915,22,17,0.0,140,231.0,1.65,2
2411,35923,41,29,0.08058017727639001,1240,1550.0,1.25,2
2412,35924,33,25,24.723756906077348,545,1144.5,2.1,3
2413,35933,16,15,0.0,222,84.36,0.38,2
2414,35953,79,73,0.8602150537634409,2766,3457.5,1.25,2
2415,35954,33,30,0.0,1076,451.91999999999996,0.42,2
2416,35957,7,7,17.20430107526882,462,194.04,0.42,2
2418,35961,149,112,0.03828483920367535,2611,2219.35,0.85,2
2419,35964,33,29,0.0,567,221.13,0.39,2
2420,35965,28,22,13.259668508287293,157,463.15000000000003,2.95,2
2422,35967,27,22,0.0,357,135.66,0.38,2
2423,35968,18,14,0.0,145,55.1,0.38,2
2424,35970,318,261,1.4162990480612956,4246,7175.74,1.69,0
2425,35971,55,39,4.038004750593824,404,505.0,1.25,2
2427,37327,47,36,0.2911208151382824,1370,2315.2999999999997,1.6899999999999997,2
2430,37340,61,56,0.14763779527559054,2029,1724.6499999999999,0.85,2
2431,37342,64,50,3.902439024390244,1379,1172.1499999999999,0.8499999999999999,2
2434,37370,116,72,0.9185303514376997,2481,2629.86,1.06,2
2436,37413,75,50,0.0,673,841.25,1.25,2
2439,37446,149,92,5.484896661367249,1189,1724.05,1.45,2
2440,37447,74,50,2.3192360163710775,716,1066.84,1.49,2
2441,37448,152,77,3.287070854638422,1324,1972.76,1.49,2
2442,37449,150,106,8.24372759856631,512,5094.4,9.95,2
2443,37450,98,46,5.287009063444108,627,1849.65,2.95,2
2447,37467,11,11,0.0,128,108.8,0.85,2
2452,37479,38,23,0.0,245,624.75,2.55,2
2453,37482,35,30,0.0,477,1216.35,2.55,2
2456,37489,51,16,0.0,125,243.75,1.95,2
2458,37495,83,74,11.556603773584905,375,1406.25,3.75,2
2459,37500,76,50,0.6060606060606061,328,3263.6,9.95,2
2460,37501,29,28,1.9607843137254901,100,695.0,6.95,2
2462,40001,35,23,2.5165562913907285,736,625.6,0.85,2
2463,40003,11,10,0.0,147,183.75,1.25,2
2465,40016,75,54,0.0,5524,2320.08,0.42,2
2471,44234,17,15,0.3144654088050315,634,133.14,0.21,2
2472,44235,13,9,0.0,535,224.7,0.42,2
2477,46000,369,194,1.6599040944300998,2666,4132.3,1.55,0
2479,46118,17,12,0.0,189,160.65,0.85,2
2486,47021,15,12,0.0,518,647.5,1.25,2
2487,47310,45,23,0.0,235,293.75,1.25,2
2489,47343,14,13,0.0,159,236.91,1.49,2
2495,47420,13,10,0.0,195,37.05,0.18999999999999997,2
2496,47421,57,16,0.0,944,396.47999999999996,0.42,2
2497,47422,44,16,0.19305019305019305,517,217.14,0.42,2
2498,47469,13,9,0.0,353,229.45000000000002,0.65,2
2499,47471,23,18,0.0,260,169.0,0.65,2
2500,47480,50,29,0.0,589,971.8499999999999,1.65,2
2501,47481,19,15,0.0,221,187.85,0.85,2
2502,47503,201,132,1.2743362831858407,2789,22172.55,7.95,0
2503,47504,262,172,0.5700035625222657,2791,5442.45,1.95,0
2504,47518,28,19,0.0,827,347.34,0.42,2
2505,47556,2,1,0.0,2600,6629.999999999999,2.55,2
2506,47559,232,145,1.5527950310559007,1902,2377.5,1.25,0
2507,47563,42,30,2.094240837696335,187,701.25,3.75,2
2508,47566,1685,757,9.68184939345388,15784,73395.6,4.65,1
2509,47567,117,78,1.3961605584642234,565,3361.75,5.95,2
2510,47570,26,23,0.0,180,1917.0,10.65,2
2511,47574,53,38,0.4694835680751174,424,1802.0,4.25,2
2512,47578,26,24,0.0,172,146.2,0.85,2
2514,47580,74,54,3.7037037037037033,312,795.5999999999999,2.55,2
2518,47590,709,270,1.1870845204178537,4162,22682.9,5.45,1
2519,47591,397,252,0.06478781988986071,3085,5090.25,1.65,0
2520,47593,105,67,0.0,1501,1876.25,1.25,2
2521,47594,56,41,9.090909090909092,130,253.5,1.95,2
2522,47599,252,110,1.5119916579770596,3778,7933.8,2.1,0
2523,48111,172,110,0.18331805682859761,1089,7350.75,6.75,2
2524,48116,138,86,0.21261516654854712,1408,11193.6,7.95,2
2525,48129,177,123,2.6775320139697323,836,6646.2,7.95,0
2526,48138,505,310,0.3382187147688839,3536,28111.2,7.95,1
2527,48173,170,103,0.22497187851518563,1774,14103.300000000001,7.95,0
2528,48184,344,223,0.3116883116883117,1919,15256.050000000001,7.95,0
2529,48185,236,140,19.742237844171058,2740,21783.0,7.95,0
2530,48187,518,308,0.10940919037199125,3652,29033.4,7.95,1
2531,48188,251,163,0.24679170779861795,2021,16066.95,7.95,0
2532,48194,469,283,0.09250693802035154,3240,25758.0,7.95,1
2533,51008,19,16,0.0,511,1762.95,3.45,2
2534,51014,356,138,3.4671532846715327,7406,6295.099999999999,0.85,0
2535,51020,33,20,0.5747126436781609,519,648.75,1.25,2
2536,62018,56,38,0.0,4192,8174.4,1.95,2
2541,62096,9,7,0.0,108,135.0,1.25,2
2543,70006,72,65,0.0,2536,4184.4,1.65,2
2544,70007,48,41,0.0,681,1123.6499999999999,1.6499999999999997,2
2545,71038,48,34,2.100840336134454,233,1269.8500000000001,5.45,2
2547,71053,252,147,2.405922270203578,1582,5362.9800000000005,3.39,0
2548,71101,22,17,0.0,346,294.09999999999997,0.8499999999999999,2
2551,71270,31,16,0.0,203,253.75,1.25,2
2552,71279,28,20,3.225806451612903,150,442.5,2.95,2
2554,71406,21,13,0.0,138,57.96,0.42,2
2555,71459,376,224,1.0033444816053512,12728,9164.16,0.72,0
2556,71477,248,153,19.45569415195205,4972,16159.0,3.25,0
2557,71495,7,4,0.0,256,107.52,0.42,2
2558,71496,9,7,0.0,127,82.55,0.65,2
2562,72122,43,36,0.0,282,267.9,0.95,2
2563,72127,30,25,0.0,168,210.0,1.25,2
2564,72128,33,28,0.0,189,160.65,0.85,2
2565,72130,25,20,0.0,215,139.75,0.65,2
2566,72131,18,14,0.0,136,265.2,1.95,2
2571,72225,16,12,0.0,600,174.0,0.29,2
2572,72232,65,45,0.0,3173,602.87,0.19,2
2573,72349,81,48,0.0,635,1333.5,2.1,2
2574,72351,282,104,0.06167129201356768,3241,6806.1,2.1,0
2576,72586,37,36,0.0,624,262.08,0.42,2
2577,72598,39,35,0.0,418,355.3,0.85,2
2579,72741,242,191,0.38705137227304715,5662,8209.9,1.45,0
2580,72760,129,101,0.5376344086021506,370,3681.4999999999995,9.95,2
2581,72780,18,17,0.0,131,111.35,0.85,2
2584,72799,72,44,1.7595307917888565,335,988.2500000000001,2.95,2
2585,72800,174,76,0.0,603,1537.6499999999999,2.55,2
2586,72801,35,24,0.0,233,291.25,1.25,2
2587,72802,220,98,34.44486547934824,1730,7352.5,4.25,3
2588,72803,40,30,0.3787878787878788,526,2235.5,4.25,2
2589,72807,259,120,10.693215339233038,1211,5146.75,4.25,0
2593,72816,31,26,2.9055690072639226,802,1002.5,1.25,2
2594,72817,96,74,2.2900763358778624,1024,1280.0,1.25,2
2595,72818,65,51,1.9769357495881383,1785,1517.25,0.85,2
2596,72819,22,22,0.0,144,367.2,2.55,2
2598,75011,12,9,0.0,172,146.2,0.85,2
2600,75049,120,69,3.3524481693868546,6573,8216.25,1.25,2
2601,75131,13,13,0.0,488,824.72,1.69,2
2603,75178,8,5,0.0,454,190.68,0.42000000000000004,2
2605,77101,20,16,0.0,385,481.25,1.25,2
2608,78124,17,16,0.0,190,522.5,2.75,2
2609,79000,95,69,0.23784355179704017,3775,3208.75,0.85,2
2611,79030,82,63,0.05512679162072767,1813,2991.45,1.65,2
2612,79051,36,30,0.0,735,477.75,0.65,2
2614,79063,23,14,0.0,422,75.96,0.18,2
2615,79066,106,66,1.6371077762619373,721,612.85,0.85,2
2616,79067,18,16,0.0,143,536.25,3.75,2
2618,79144,21,15,0.0,170,71.39999999999999,0.41999999999999993,2
2622,79160,47,28,1.839080459770115,427,896.7,2.1,2
2624,79163,33,25,0.6591957811470006,1507,2486.5499999999997,1.65,2
2625,79164,20,12,0.18007202881152462,1663,2743.95,1.65,2
2626,79190,88,45,1.678445229681979,1113,467.46,0.42,2
2627,79191,92,69,12.814274128142742,1075,913.75,0.85,2
2629,79302,44,25,0.0,325,958.7500000000001,2.95,2
2630,79321,502,202,0.8562757424669413,9147,34941.54,3.8200000000000003,0
2635,79337,10,9,0.9316770186335404,638,1052.7,1.6500000000000001,2
2637,79406,6,6,0.0,140,30.8,0.22,2
2638,81950,15,11,0.0,136,115.6,0.85,2
2639,81952,34,23,0.0,565,107.35,0.19,2
2641,82001,104,49,0.4660452729693742,1495,5068.05,3.39,2
2642,82011,49,25,0.0,108,405.0,3.75,2
2644,82482,860,406,2.853628536285363,7898,16585.8,2.1,1
2645,82483,491,235,9.078590785907858,2013,9964.35,4.95,0
2646,82484,576,277,0.39790197142340383,5507,35520.15,6.45,1
2647,82486,546,232,3.4326097930338215,1913,13295.35,6.95,0
2648,82494,787,385,4.925053533190578,5772,14718.599999999999,2.55,1
2649,82551,251,154,0.145032632342277,2754,3993.2999999999997,1.45,0
2650,82552,292,184,0.0,2865,4154.25,1.45,0
2651,82567,139,81,0.0,454,953.4000000000001,2.1,2
2652,82578,217,138,0.7224563515954244,1649,906.95,0.55,0
2653,82580,377,207,5.451127819548872,5030,2766.5,0.55,0
2654,82581,294,168,0.5786718104160926,3608,1984.4,0.55,0
2655,82582,358,168,0.46454767726161367,4071,8549.1,2.1,0
2656,82583,379,201,1.1782032400589102,6039,12681.9,2.1,0
2657,82599,87,67,0.0,421,884.1,2.1,2
2658,82600,405,216,0.6958432521516206,5423,11388.300000000001,2.1,0
2660,82613,144,58,4.640371229698376,1233,1541.25,1.25,2
2662,82616,95,50,2.10896309314587,557,1643.15,2.95,2
2663,84006,70,45,0.13245033112582782,754,640.9,0.85,2
2664,84012,82,70,11.029411764705882,968,2468.3999999999996,2.55,2
2666,84029,596,346,0.5884450784593438,5575,18899.25,3.39,1
2667,84030,266,190,0.22471910112359553,1332,4995.0,3.75,0
2668,84031,70,37,26.973684210526315,111,516.1500000000001,4.650000000000001,3
2669,84032,201,110,13.40941512125535,607,1790.65,2.95,2
2671,84050,203,139,0.4467134652201659,3120,3900.0,1.25,0
2672,84051,21,21,0.0,255,216.75,0.85,2
2673,84077,451,296,2.2660321776569226,51756,15009.24,0.29,1
2674,84078,104,78,9.887005649717514,319,11149.050000000001,34.95,2
2675,84086,26,13,0.6622516556291391,150,442.5,2.95,2
2676,84192,24,18,0.0,106,132.5,1.25,2
2677,84199,26,25,0.0,123,25.83,0.21,2
2680,84212,102,72,0.0,10249,6661.85,0.65,2
2681,84218,40,37,0.0,122,237.9,1.95,2
2684,84228,19,16,0.35211267605633806,283,118.86,0.42,2
2685,84231,19,13,0.0,105,68.25,0.65,2
2686,84247,81,62,3.873239436619718,546,229.32,0.42,2
2687,84249,13,12,0.0,160,67.2,0.42000000000000004,2
2688,84251,28,20,3.6923076923076925,313,59.47,0.19,2
2689,84279,151,102,4.500978473581213,488,1830.0,3.75,2
2691,84313,37,20,0.0,537,2282.25,4.25,2
2692,84341,34,30,0.0,618,525.3,0.85,2
2695,84356,41,29,0.0,317,2203.15,6.95,2
2698,84375,403,283,0.3241087010720518,3998,8395.800000000001,2.1,0
2699,84378,509,366,1.231190150478796,5776,7220.0,1.25,1
2700,84380,483,319,1.2240139887312997,5084,6355.0,1.25,1
2704,84406,239,132,2.229299363057325,1842,5065.5,2.75,0
2706,84422,8,8,8.711433756805807,503,427.55,0.85,2
2709,84457,22,21,0.0,119,101.14999999999999,0.85,2
2710,84459,117,79,4.457652303120357,1286,1916.14,1.49,2
2718,84508,85,40,0.40299366724237184,1730,4411.5,2.55,2
2719,84509,254,149,0.6632277081798084,1348,5055.0,3.75,0
2720,84510,178,109,0.08976660682226212,1113,1391.25,1.25,2
2721,84519,138,71,0.0,877,2587.15,2.95,2
2722,84520,55,51,0.0,481,408.84999999999997,0.85,2
2725,84531,51,26,0.0,289,563.55,1.9499999999999997,2
2727,84535,128,90,5.58858501783591,1588,1032.2,0.65,2
2728,84536,314,166,1.855717930874507,4231,1777.02,0.42,0
2734,84558,60,49,0.0,289,852.5500000000001,2.95,2
2735,84559,86,51,0.819672131147541,484,411.4,0.85,2
2737,84563,35,22,0.0,128,761.6,5.95,2
2738,84568,23,18,0.0,11040,2318.4,0.21000000000000002,2
2739,84569,71,46,0.0,534,667.5,1.25,2
2742,84580,116,88,0.0,321,1203.75,3.75,2
2743,84581,68,59,0.0,160,600.0,3.75,2
2748,84596,929,244,0.2911473023382768,10959,13698.75,1.25,1
2750,84598,5,5,23.076923076923077,960,201.6,0.21,3
2758,84625,58,28,7.931034482758621,801,2362.9500000000003,2.95,2
2765,84659,22,19,0.7462686567164178,133,339.15,2.55,2
2766,84660,92,40,0.09212344541685859,2169,2711.25,1.25,2
2767,84661,16,10,0.0,123,313.65,2.55,2
2768,84663,25,21,1.9230769230769231,255,1517.25,5.95,2
2771,84673,67,39,0.0,197,128.05,0.65,2
2772,84674,40,30,2.1621621621621623,181,533.95,2.95,2
2774,84678,10,10,2.1739130434782608,135,168.75,1.25,2
2776,84683,7,6,0.0,187,233.75,1.25,2
2782,84691,4,2,0.0,242,174.23999999999998,0.72,2
2783,84692,358,204,0.09095043201455207,6591,2768.22,0.42,0
2798,84744,18,17,0.0,108,135.0,1.25,2
2804,84754,37,35,28.68525896414343,358,447.5,1.25,3
2805,84755,522,316,0.42122999157540014,15366,9987.9,0.65,1
2807,84763,49,39,0.0,573,716.25,1.25,2
2808,84766,14,11,10.273972602739725,131,255.45,1.95,2
2810,84789,43,33,0.0,180,675.0,3.75,2
2811,84792,185,123,3.8461538461538463,725,3371.2500000000005,4.65,0
2812,84795,41,33,0.0,169,1343.55,7.949999999999999,2
2815,84799,9,9,27.27272727272727,160,67.2,0.42000000000000004,3
2816,84800,42,30,4.882154882154882,565,1197.8,2.12,2
2820,84804,11,9,0.0,109,321.55,2.95,2
2822,84806,25,22,0.0,313,453.84999999999997,1.45,2
2824,84813,18,17,0.8620689655172413,115,1466.25,12.75,2
2826,84817,46,41,2.837837837837838,719,301.97999999999996,0.41999999999999993,2
2827,84818,99,79,6.676036542515812,1328,3386.3999999999996,2.55,2
2828,84819,45,42,0.16863406408094433,592,2516.0,4.25,2
2829,84820,26,26,1.932367149758454,203,1207.8500000000001,5.950000000000001,2
2830,84821,38,33,0.0,883,750.55,0.85,2
2831,84823,25,25,0.0,112,890.4,7.95,2
2833,84826,31,27,0.44094951128095833,13547,11514.949999999999,0.8499999999999999,2
2834,84827,14,10,0.0,438,284.7,0.65,2
2835,84828,110,81,0.0,921,1151.25,1.25,2
2836,84832,178,128,0.48563334682314846,2459,2090.15,0.8500000000000001,0
2837,84836,477,309,0.6154387198874627,5652,7065.0,1.25,1
2840,84843,40,35,0.6369426751592357,156,928.2,5.95,2
2843,84849,190,86,4.513888888888888,825,1394.25,1.69,2
2845,84857,9,9,2.5210084033613445,116,986.0,8.5,2
2846,84858,5,4,0.0,185,1100.75,5.95,2
